NAME,ROUTEID,FROMMEASURE,TOMEASURE,FROMDATE,TODATE,EVENTID,LOCERROR,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,OBJECTID,SHAPE,SHAPELEN
Primary Route,12000802,624.3458,700.5751,2019/01/01 00:00:00+00,,{32B189BA-DCE3-4D19-B5EC-AB103D528B1D},NO ERROR,,,RH,2020/09/21 13:01:20+00,,152907,,0
Primary Route,12000802,1545.093,1661.0222,2019/01/01 00:00:00+00,,{F40E0EBA-733E-41EB-A793-82557E010CA0},NO ERROR,,,RH,2020/09/21 13:01:20+00,,152908,,0
Primary Route,12000802,1410.4727,1442.283,2019/01/01 00:00:00+00,,{7DAD6E76-4279-4DAE-9083-DB6EB9B10164},NO ERROR,,,RH,2020/09/21 13:01:20+00,,152909,,0
Primary Route,12000802,125.3057,212.8131,2019/01/01 00:00:00+00,,{AFBA05CF-84D9-4273-A1A0-4B7A8778AE20},NO ERROR,,,RH,2020/09/21 13:01:20+00,,152910,,0
Primary Route,12000802,418.7742,552.5244,2019/01/01 00:00:00+00,,{4177351F-4299-4DD5-8D0F-02D800FAAE97},NO ERROR,,,RH,2020/09/21 13:01:20+00,,152911,,0
Primary Route,12000802,552.5244,624.3458,2019/01/01 00:00:00+00,,{52CA2FD8-B89C-4268-9742-2F741C9A986A},NO ERROR,,,RH,2020/09/21 13:01:20+00,,152912,,0
Primary Route,11075462,2299.5784,2381.2092,2019/01/01 00:00:00+00,,{CDE3694F-A080-44A1-8804-A736F380DE10},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152913,,0
Primary Route,11075462,829.902,939.1601,2019/01/01 00:00:00+00,,{CBB96CC1-0D98-47B0-8695-AE46DB09C27F},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152914,,0
Primary Route,11075462,2381.2092,2454.3133,2019/01/01 00:00:00+00,,{15F269D6-85C5-4878-BB98-839187143826},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152915,,0
Primary Route,11075462,939.1601,1030.8544,2019/01/01 00:00:00+00,,{60844C14-0E00-4839-829E-DE917C50CE2A},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152916,,0
Primary Route,11075462,636.1912,738.5296,2019/01/01 00:00:00+00,,{D8134EAD-4EF6-4D72-B652-EFA4B04C082E},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152917,,0
Primary Route,11075462,1609.7233,1667.6976,2019/01/01 00:00:00+00,,{3BBAE251-3E2A-43D0-95AD-10CA0156D7AA},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152918,,0
Primary Route,11075462,1417.2696,1527.6442,2019/01/01 00:00:00+00,,{03773ECD-D202-4FBE-9238-0CD95BEA17BC},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152919,,0
Primary Route,11075462,1137.2901,1223.4731,2019/01/01 00:00:00+00,,{7A4F1FF3-9D9F-4E9E-B03D-1BD7C9490974},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152920,,0
Primary Route,11075462,496.6546,636.1912,2019/01/01 00:00:00+00,,{97F8E597-7A66-4200-9E9D-994E3F758498},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152921,,0
Primary Route,11075462,1808.234,1892.2672,2019/01/01 00:00:00+00,,{A9868F9C-5CDD-4154-A86B-F8D19E82A014},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152922,,0
Primary Route,11075462,1527.6442,1609.7233,2019/01/01 00:00:00+00,,{A0D0BA75-E7F1-4B19-93F3-FDFEDD3688C6},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152923,,0
Primary Route,11075462,1667.6976,1708.9055,2019/01/01 00:00:00+00,,{6C66C049-7C5C-4887-B8FD-8F7F8AF1FCC9},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152924,,0
Primary Route,11075462,2051.5895,2299.5784,2019/01/01 00:00:00+00,,{A727B47E-956D-405B-8030-3E0989D3658B},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152925,,0
Primary Route,11075462,738.5296,829.902,2019/01/01 00:00:00+00,,{0E8B102B-584C-4512-B235-DB4B3BC59F81},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152926,,0
Primary Route,11075462,1320.4471,1417.2696,2019/01/01 00:00:00+00,,{92896670-BF6A-4BC1-AAEC-6CFB123BEA81},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152927,,0
Primary Route,11075462,0,295.7282,2019/01/01 00:00:00+00,,{35199CE2-F1FE-4F30-B955-31BC0E03F611},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152928,,0
Primary Route,11075462,295.7282,343.0346,2019/01/01 00:00:00+00,,{DBA3D7F0-BEF2-4CA7-9A90-B774A4E49EAC},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152929,,0
Primary Route,11075462,1223.4731,1320.4471,2019/01/01 00:00:00+00,,{771FD44D-6717-4D8D-A2A3-16CFE6146352},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152930,,0
Primary Route,11075462,1892.2682,2051.5895,2019/01/01 00:00:00+00,,{A69F2B9D-CD59-4F56-844D-C48AF92CF4A8},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152931,,0
Primary Route,11075462,1708.9055,1808.234,2019/01/01 00:00:00+00,,{98E95BEC-62A0-4C56-881E-4CF2C245C109},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152932,,0
Primary Route,11078712,0,67.8407,2019/01/01 00:00:00+00,,{43BA7A31-8E0E-43C2-B0DD-0DB5440A1C61},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152933,,0
Primary Route,11078712,161.3763,187.5684,2019/01/01 00:00:00+00,,{88DF7811-70FE-488F-A878-E38801D121D7},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152934,,0
Primary Route,11078712,93.2283,161.3763,2019/01/01 00:00:00+00,,{695C0650-9336-47FA-856F-7B0015A897A0},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152935,,0
Primary Route,11078712,67.8407,93.2283,2019/01/01 00:00:00+00,,{42B00D02-2C86-42F6-B354-0065EFC976E8},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152936,,0
Primary Route,11079752,0,40.1095,2019/01/01 00:00:00+00,,{3D408543-BD41-4CC1-B873-4DDE26AAA8C5},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152937,,0
Primary Route,11079752,40.1095,136.3684,2019/01/01 00:00:00+00,,{6DF38C1C-1506-4666-9386-21EF9CB45FDA},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152938,,0
Primary Route,11079752,136.3684,219.2531,2019/01/01 00:00:00+00,,{24DC2713-DEA4-44B5-9ADB-AE51AAC9925C},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152939,,0
Primary Route,11085182,134.9819,174.6373,2019/01/01 00:00:00+00,,{3CDC0C86-2CC9-4ED7-975D-9BD1D6C5E2F7},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152940,,0
Primary Route,11085182,33.4284,69.1878,2019/01/01 00:00:00+00,,{101599B1-4331-4857-A1B8-9D2FC2A5E429},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152941,,0
Primary Route,11085182,0,33.4284,2019/01/01 00:00:00+00,,{766B5D50-F8D3-48EB-917A-9029DDFC90E7},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152942,,0
Primary Route,11085182,69.1878,103.9802,2019/01/01 00:00:00+00,,{5AA401F5-738E-4D3B-A004-FF5B9AA0A355},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152943,,0
Primary Route,11085182,174.6373,218.7433,2019/01/01 00:00:00+00,,{B73E831C-B097-4539-9DBF-0BF9951EB19D},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152944,,0
Primary Route,11085182,103.9802,134.9819,2019/01/01 00:00:00+00,,{B646FFB0-AA59-4698-8A77-C1814E555833},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152945,,0
Primary Route,11085732,0,63.2251,2019/01/01 00:00:00+00,,{2F3AF428-DF7D-4171-8220-82BA9BCEF458},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152946,,0
Primary Route,11085732,63.2251,110.0044,2019/01/01 00:00:00+00,,{7B79C721-13EA-4A03-A212-A4B4D91C856B},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152947,,0
Primary Route,11085732,110.0044,126.5358,2019/01/01 00:00:00+00,,{7010849D-205A-4E54-B0E0-C3BE38E2BEBB},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152948,,0
Primary Route,11085732,237.1473,252.5357,2019/01/01 00:00:00+00,,{2137C0AE-A50A-4B64-989A-0DDE1A41133D},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152949,,0
Primary Route,11085732,126.5358,150.1304,2019/01/01 00:00:00+00,,{28A55703-1EC2-454E-B6FF-9981A1CBDDC0},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152950,,0
Primary Route,11085732,188.2245,237.1473,2019/01/01 00:00:00+00,,{A20F4145-E411-4A98-A078-65BC1CFAD925},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152951,,0
Primary Route,11085732,150.1304,188.2245,2019/01/01 00:00:00+00,,{648BE4E2-7DCF-489C-8BF5-41DA3002D630},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152952,,0
Primary Route,11087232,1820.482,1990.4739,2019/01/01 00:00:00+00,,{3294AFEE-FCBA-4137-B39F-A728CA09FD8B},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152953,,0
Primary Route,11087232,1021.0081,1079.691,2019/01/01 00:00:00+00,,{AB4C19F2-8ACF-4BB4-A28E-97FE87EB1074},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152954,,0
Primary Route,11087232,1079.691,1170.4432,2019/01/01 00:00:00+00,,{5F490247-B68E-4A88-A001-23A9B12E2949},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152955,,0
Primary Route,11087232,2162.1941,2400.7954,2019/01/01 00:00:00+00,,{CD57CB99-8FB3-4A4C-991D-30FC828845DF},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152956,,0
Primary Route,11087232,1990.4739,2162.1941,2019/01/01 00:00:00+00,,{53223B35-D931-4D4A-A29F-AF9B8C2256D8},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152957,,0
Primary Route,11087232,1394.5961,1596.6077,2019/01/01 00:00:00+00,,{71AF620E-D8A9-4962-A8AB-B098BE5F6E29},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152958,,0
Primary Route,11087232,1170.4432,1261.2247,2019/01/01 00:00:00+00,,{FD8D36F2-1D14-4BA4-8884-183602DE21F2},NO ERROR,,,RH,2020/09/21 13:01:07+00,,152959,,0
Primary Route,11087232,1596.6077,1820.482,2019/01/01 00:00:00+00,,{38799CBA-C4B5-41C4-9BC7-15DB553B7BB3},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152960,,0
Primary Route,11087232,903.1984,1021.0081,2019/01/01 00:00:00+00,,{055ECD94-8D90-4360-AD56-C107A0481F4E},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152961,,0
Primary Route,11087232,1261.2247,1394.5961,2019/01/01 00:00:00+00,,{A6C519A8-18CC-4E44-A68D-AB7958650C84},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152962,,0
Primary Route,11088792,0,128.9309,2019/01/01 00:00:00+00,,{2175967D-1F41-44C7-BC0A-1F3AEDA6EBF0},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152963,,0
Primary Route,11088792,426.1466,515.7999,2019/01/01 00:00:00+00,,{B7D1A901-57DD-4DC7-95FB-6DEB18AA3833},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152964,,0
Primary Route,11088792,332.0551,426.1466,2019/01/01 00:00:00+00,,{E77CA8ED-682F-42E8-ABE5-38AC47C44EA1},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152965,,0
Primary Route,11088792,128.9309,229.8924,2019/01/01 00:00:00+00,,{BE55DD9B-ED74-4F48-A2DB-452DC4E7ED1D},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152966,,0
Primary Route,11088792,229.8924,332.0551,2019/01/01 00:00:00+00,,{BD716D6A-0EA8-4EB4-AD78-1DC3462E8568},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152967,,0
Primary Route,11089892,1203.3154,1308.2178,2019/01/01 00:00:00+00,,{DE53ECC2-4901-46C7-9879-5704AEFA72AB},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152968,,0
Primary Route,11089892,1308.2178,1384.6131,2019/01/01 00:00:00+00,,{734D1441-A49C-45CD-BCD7-BDFC41778E91},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152969,,0
Primary Route,11089892,1384.6131,1624.6077,2019/01/01 00:00:00+00,,{7A000F98-A0A4-4EB7-868C-35C4B0FCA0EA},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152973,,0
Primary Route,11089892,858.3588,1137.614,2019/01/01 00:00:00+00,,{7BA191C0-A12B-438B-B671-2DDD05CB539D},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152974,,0
Primary Route,11089892,354.8379,477.9021,2019/01/01 00:00:00+00,,{476D10EB-70E7-4CAD-AF37-1B6721F9BEA1},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152975,,0
Primary Route,11089892,772.7795,858.3588,2019/01/01 00:00:00+00,,{55C5A4D7-8D8C-4A63-9DB4-BE9C7B6CC0EA},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152976,,0
Primary Route,11089892,111.3751,289.775,2019/01/01 00:00:00+00,,{F1FC9BA3-EF7C-47B6-93F1-E52CD4DA1291},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152977,,0
Primary Route,11089892,1137.614,1203.3154,2019/01/01 00:00:00+00,,{B8067C4E-4070-437C-9652-4788297C346D},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152978,,0
Primary Route,11089892,289.775,354.8379,2019/01/01 00:00:00+00,,{259D2899-9676-4870-B47F-4CE0221A8697},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152979,,0
Primary Route,11089892,632.8043,706.3976,2019/01/01 00:00:00+00,,{579D6A45-2905-41B4-A741-D6CEFA860F4A},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152982,,0
Primary Route,11089892,477.9021,632.8043,2019/01/01 00:00:00+00,,{49DFAAA5-1143-4A6A-B959-994B14575F00},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152984,,0
Primary Route,11089892,706.3976,772.7795,2019/01/01 00:00:00+00,,{349E4CBA-21D8-40F8-A386-F595B6BE5FCE},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152985,,0
Primary Route,11090702,56.6027,128.0138,2019/01/01 00:00:00+00,,{98004547-679F-4CCD-B14A-87091AE3FC41},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152988,,0
Primary Route,11090702,183.5385,256.091,2019/01/01 00:00:00+00,,{5C95337D-8458-4180-B4E6-E97293B037B6},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152989,,0
Primary Route,11090702,0,56.6027,2019/01/01 00:00:00+00,,{61443988-E740-4151-AF64-C60AF652A740},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152990,,0
Primary Route,11090702,128.0138,183.5385,2019/01/01 00:00:00+00,,{25446C8D-22B1-406C-A540-DA12AA8133EA},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152991,,0
Primary Route,11091262,72.0556,151.1639,2019/01/01 00:00:00+00,,{638E3AF7-2CC1-4C37-B354-DF09248E176E},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152992,,0
Primary Route,11091262,334.57,372.9878,2019/01/01 00:00:00+00,,{DE30CFE4-7F7D-4334-ACD0-C861B5C69BA5},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152993,,0
Primary Route,11091262,0,72.0556,2019/01/01 00:00:00+00,,{1BA29285-411A-48A4-B800-550D6949099D},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152994,,0
Primary Route,11091262,195.6416,255.6308,2019/01/01 00:00:00+00,,{2676A3A1-D783-4B4B-96B9-C5DDF61A0427},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152995,,0
Primary Route,11091262,255.6308,334.57,2019/01/01 00:00:00+00,,{50CD9F6B-E43B-41BA-8E1A-AFEF5B76B73B},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152996,,0
Primary Route,11091262,151.1639,195.6416,2019/01/01 00:00:00+00,,{44578823-008C-4341-9471-BAE6FD32DD81},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152997,,0
Primary Route,11091452,462.6306,661.0672,2019/01/01 00:00:00+00,,{AF22EB77-0C4F-4414-9594-31B97F7C93DE},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152998,,0
Primary Route,11092692,627.1396,657.6583,2019/01/01 00:00:00+00,,{C16909B3-719C-4D80-B645-2BE4793BA708},NO ERROR,,,RH,2020/09/21 13:01:08+00,,152999,,0
Primary Route,11092692,2750.4831,2842.0976,2019/01/01 00:00:00+00,,{61ABFC02-1307-476F-9889-1DA7CB87B694},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153000,,0
Primary Route,11092692,2206.6911,2258.9463,2019/01/01 00:00:00+00,,{C200031C-2591-4C91-93B4-13FC693C9EE9},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153001,,0
Primary Route,11092692,1596.9847,1721.1272,2019/01/01 00:00:00+00,,{F3C7C87D-BBBE-4FD9-94AB-E416469DA6E0},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153002,,0
Primary Route,11092692,1457.929,1596.9847,2019/01/01 00:00:00+00,,{227B1237-C15D-4157-A7A3-A4AEA17FD0EB},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153003,,0
Primary Route,11092692,657.6583,759.8707,2019/01/01 00:00:00+00,,{0916A996-5255-4E2A-AB45-B43BCD694B91},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153004,,0
Primary Route,11092692,89.4086,109.1864,2019/01/01 00:00:00+00,,{E20CB4FA-4E84-48BB-9C50-3E96A77D3879},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153005,,0
Primary Route,11092692,291.7238,365.1957,2019/01/01 00:00:00+00,,{E4C03099-2544-4058-A1DC-AC2F1CF4CE2A},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153006,,0
Primary Route,11092692,109.1864,214.8918,2019/01/01 00:00:00+00,,{5D9C4705-5CE7-4492-AE60-8E92152B5790},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153007,,0
Primary Route,11092692,1438.3237,1457.929,2019/01/01 00:00:00+00,,{A267CD1C-F977-4ACD-9EB4-A8EA688C93B6},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153008,,0
Primary Route,11092692,1875.0901,1957.576,2019/01/01 00:00:00+00,,{853335CA-D51D-400E-9965-F2735E4AF73C},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153009,,0
Primary Route,11092692,837.6454,872.3926,2019/01/01 00:00:00+00,,{82CA5438-B09D-4900-9636-1A52A1238B25},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153010,,0
Primary Route,11092692,214.8918,291.7238,2019/01/01 00:00:00+00,,{DB94CA4F-9B57-4433-958D-FF404A2E1772},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153011,,0
Primary Route,11092692,365.1957,468.6197,2019/01/01 00:00:00+00,,{98E7AC16-4887-42A1-8632-CD8F2E96F82C},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153012,,0
Primary Route,11092692,2258.9463,2479.6417,2019/01/01 00:00:00+00,,{5FE12E51-6300-4522-A0EF-4518774E6AE5},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153013,,0
Primary Route,11092692,1721.1272,1821.9625,2019/01/01 00:00:00+00,,{DE3DE6B9-64B5-48F7-8DC9-974085DB1ED8},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153014,,0
Primary Route,11092692,513.7408,627.1396,2019/01/01 00:00:00+00,,{DE8E499B-29CD-4074-B084-515CA3C210DB},NO ERROR,,,RH,2020/09/21 13:01:08+00,,153015,,0
Primary Route,11092692,0,89.4086,2019/01/01 00:00:00+00,,{E2D536D8-449E-42D2-B5B7-39F86429A327},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153016,,0
Primary Route,11092692,468.6197,513.7408,2019/01/01 00:00:00+00,,{64B16024-734E-4E84-8C0D-69A7AF805FAD},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153017,,0
Primary Route,11092692,872.3926,973.9206,2019/01/01 00:00:00+00,,{1B50687B-A093-4691-8CC3-EBC6DD6BDCE6},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153018,,0
Primary Route,11092692,1145.9953,1233.8719,2019/01/01 00:00:00+00,,{BBD2EA9C-FE94-4D6E-874F-7582B17953CE},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153019,,0
Primary Route,11092692,1821.9625,1875.0901,2019/01/01 00:00:00+00,,{159FEF18-DE2F-45B8-89B7-C8E7E2ABB831},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153020,,0
Primary Route,11092692,1233.8719,1438.3237,2019/01/01 00:00:00+00,,{763E984A-F779-43B1-989A-2D16D7C3E2F9},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153021,,0
Primary Route,11092692,2479.6417,2750.4831,2019/01/01 00:00:00+00,,{0B5FEF5C-4894-46AF-B0D4-46DFE60A027A},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153022,,0
Primary Route,11092692,759.8707,837.6454,2019/01/01 00:00:00+00,,{C06651F0-854C-48DA-A250-8E139BBDDC00},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153023,,0
Primary Route,11092692,973.9206,1145.9953,2019/01/01 00:00:00+00,,{1F626028-B2F7-4D2A-B00A-884AB2FE7403},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153024,,0
Primary Route,11092692,1957.576,2206.6911,2019/01/01 00:00:00+00,,{C3F01FF5-A9F5-41E0-8C4F-B8E15259D609},NO ERROR,,,RH,2020/09/21 13:01:09+00,,153025,,0
Primary Route,11092782,20.6023,82.9334,2019/01/01 00:00:00+00,,{6F5E53F3-7C1B-4FED-B227-DF31D93E513A},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153026,,0
Primary Route,11092782,0,20.6023,2019/01/01 00:00:00+00,,{346BC838-3761-4BA0-9351-4D4D243FB0D3},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153027,,0
Primary Route,11092782,102.8642,146.9557,2019/01/01 00:00:00+00,,{23F1984A-68AE-4C9C-B65A-303B518F1B11},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153028,,0
Primary Route,11092782,82.9334,102.8642,2019/01/01 00:00:00+00,,{277F5BFC-3FF1-4574-BF2C-B494E3A30A9D},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153029,,0
Primary Route,11092782,146.9557,162.7777,2019/01/01 00:00:00+00,,{EC1E837B-D134-4951-933C-C2E254F49FE9},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153030,,0
Primary Route,11093212,266.6082,1315.8591,2019/01/01 00:00:00+00,,{CAB3C6F7-92E2-48D9-9E4C-BF8B603D3DE6},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153031,,0
Primary Route,11093212A,0,263.9934,2019/01/01 00:00:00+00,,{691FB16A-F382-42C7-B092-8B49FA15958F},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153032,,0
Primary Route,11094052,755.3657,832.585,2019/01/01 00:00:00+00,,{197D18AB-CEAB-4B7E-83D6-707B91ED1255},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153033,,0
Primary Route,11094052,6691.8011,6899.8048,2019/01/01 00:00:00+00,,{F1A1D0C8-8A59-4E41-872D-1FD72FF463DE},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153034,,0
Primary Route,11094052,2001.2284,2125.9782,2019/01/01 00:00:00+00,,{A136AC7F-6814-47AD-A255-CFD80D502DB4},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153035,,0
Primary Route,11094052,4191.4592,4361.6771,2019/01/01 00:00:00+00,,{6B0C56D7-3E28-410C-97C6-828614FD39FE},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153036,,0
Primary Route,11094052,5737.1845,5858.2178,2019/01/01 00:00:00+00,,{AF227F4C-1153-426D-9246-5A60AAB59490},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153037,,0
Primary Route,11094052,2546.3935,2665.8749,2019/01/01 00:00:00+00,,{82D95728-788C-4220-9429-C67B9731B1FA},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153038,,0
Primary Route,11094052,6173.128,6322.8904,2019/01/01 00:00:00+00,,{F667842B-AFD0-4B8E-9EB4-98613A3919C3},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153039,,0
Primary Route,11094052,5581.7613,5737.1845,2019/01/01 00:00:00+00,,{DB14CE47-7A3C-4345-9A7B-F57DBDC11BB2},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153040,,0
Primary Route,11094052,2467.616,2546.3935,2019/01/01 00:00:00+00,,{173A0529-FC18-4C0F-8692-D51E510A3C7B},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153041,,0
Primary Route,11094052,661.2447,714.0124,2019/01/01 00:00:00+00,,{3E118DDC-215A-49E6-BDE6-DA8ACCEF3225},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153042,,0
Primary Route,11094052,6570.6068,6691.8011,2019/01/01 00:00:00+00,,{A8EA7C83-BAAA-4E9B-86C2-B6383BBF1161},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153043,,0
Primary Route,11094052,1186.2623,1301.32,2019/01/01 00:00:00+00,,{E9DBC49D-CB3E-4822-A3E9-95148AE91230},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153044,,0
Primary Route,11094052,286.3183,380.6335,2019/01/01 00:00:00+00,,{6A514E68-8AFF-4837-8A01-58F72B696F5C},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153045,,0
Primary Route,11094052,2830.8652,2980.3563,2019/01/01 00:00:00+00,,{2B2FE5AD-713C-4B5E-BD14-ABC6B53D6902},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153046,,0
Primary Route,11094052,472.3363,566.3774,2019/01/01 00:00:00+00,,{97F48592-1D01-4264-AFA0-BF65C51EBDED},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153047,,0
Primary Route,11094052,4361.6771,4684.4298,2019/01/01 00:00:00+00,,{EA132AF3-D982-4717-8168-D4CFBD21D0DF},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153048,,0
Primary Route,11094052,6450.7826,6570.6068,2019/01/01 00:00:00+00,,{81ECD06F-43DA-4931-BFA6-0C742FBADBCE},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153049,,0
Primary Route,11094052,3465.1759,3540.6524,2019/01/01 00:00:00+00,,{ADD83A2A-E7A7-4AD5-A3DB-09A1D7E76EB7},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153050,,0
Primary Route,11094052,5373.5298,5482.9585,2019/01/01 00:00:00+00,,{87B422EB-46A4-4D32-B5EF-6771C7333A2B},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153051,,0
Primary Route,11094052,3943.1345,3968.3747,2019/01/01 00:00:00+00,,{7919FE05-228F-435B-A451-0DB873B9A5E8},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153052,,0
Primary Route,11094052,3877.2304,3943.1345,2019/01/01 00:00:00+00,,{DAC4E969-15BB-47E3-91B2-7AC92662E54A},NO ERROR,,,RH,2020/09/21 13:01:18+00,,153053,,0
