NAME,ROUTEID,FROMMEASURE,TOMEASURE,FROMDATE,TODATE,EVENTID,LOCERROR,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,OBJECTID,SHAPE,SHAPELEN,TRUCK_BREAK_OFF,LABEL
Primary Route,0.2532467532467533,0.02092050209205021,0.030232332069602408,0.9436100878435809,0.0,{F0E2833C-C936-48D7-B870-BE3DEAE754EB},NO ERROR,,,RH,0.7889251769501264,,152654,,0,0.0,0
Primary Route,0.03246753246753247,0.27079887126593366,0.28686691941285114,0.5174270331538677,0.0,{62B6F44A-7BE6-4AD6-AA4A-DECC470F6C07},NO ERROR,,,RH,4.1738935863122606e-08,,152030,,0,1.0,0
Primary Route,0.9155844155844156,0.0,0.08457276173811606,0.5174270331538677,0.0,{40D0B1AA-C764-4706-AB06-999B1356124F},NO ERROR,,,RH,5.217366769727505e-07,,153798,,0,1.0,1
Primary Route,0.35064935064935066,0.0019460932178651357,0.007971225818994848,0.5174270331538677,0.0,{6F5E53F3-7C1B-4FED-B227-DF31D93E513A},NO ERROR,,,RH,3.02607272573141e-07,,153026,,0,0.0,0
Primary Route,0.16883116883116883,0.17076967986766567,0.19014289880431612,0.9385094927741564,0.0,{C803ACB6-6099-4643-A6A9-7D14C1951895},NO ERROR,,,RH,0.7727455591234929,,152619,,0,1.0,1
Primary Route,0.006493506493506494,0.19042522136810353,0.20452998930689217,0.5174270331538677,0.0,{B0054F21-B2A5-40AC-8268-29892E1C721E},NO ERROR,,,RH,1.0434735742137491e-08,,152102,,0,1.0,1
Primary Route,0.4155844155844156,0.11228957867081833,0.1242344706911636,0.5174270331538677,0.0,{97CB1E41-EE1D-40C0-8FD7-9614793FC4DA},NO ERROR,,,RH,3.234767405047023e-07,,153117,,0,0.0,0
Primary Route,0.025974025974025976,0.5122117349421037,0.5148245358219111,0.5174270331538677,0.0,{8A408A02-6910-4F1E-BD8D-8CFB189B3087},NO ERROR,,,RH,3.1304203673698794e-08,,152189,,0,1.0,1
Primary Route,0.12987012987012989,0.2832538678602705,0.2899776416836784,0.5174270331538677,0.0,{1E6A99A2-3C43-4EFC-AA9B-BD1BC5EC5ED1},NO ERROR,,,RH,9.391260391566902e-08,,152465,,0,0.0,1
Primary Route,0.48701298701298706,0.1443028121046998,0.15339749198016914,0.5174270331538677,0.0,{1CAAB2B0-9D32-4589-AF2E-F60A10AC3B57},NO ERROR,,,RH,3.443462084362636e-07,,153235,,0,1.0,1
Primary Route,0.16883116883116883,0.3332684635594045,0.34334597064255856,0.9385094927741564,0.0,{C225FED6-3E0C-4F40-923E-1916C2D5B9FA},NO ERROR,,,RH,0.7727455591234929,,152617,,0,1.0,0
Primary Route,0.26623376623376627,0.1297071129707113,0.13891319140662972,0.5811844715216772,0.0,{003FAC50-C144-4820-B7EB-BAC77FF5A8A0},NO ERROR,,,RH,1.7739047208920056e-07,,152688,,0,1.0,1
Primary Route,0.6493506493506493,0.06967013719957187,0.08768348400894332,0.5174270331538677,0.0,{961F8FC1-AE7D-4B58-8474-18F863CDFB41},NO ERROR,,,RH,0.9999999791305356,,153505,,0,0.0,1
Primary Route,0.7727272727272728,0.5372190327916707,0.5439875571109166,0.5174270331538677,0.0,{374B5FD0-99A6-4A1B-A8F6-75869580EC1E},NO ERROR,,,RH,4.799977446623416e-07,,153854,,0,0.0,0
Primary Route,0.06493506493506494,0.049819986377347476,0.06328375619714202,0.5174270331538677,0.0,{5802F5BE-32EF-4FC9-9BD8-D444ADF135E5},NO ERROR,,,RH,5.217366805254642e-08,,152278,,0,1.0,1
Primary Route,0.14935064935064937,0.11384645324511045,0.1448430057353942,0.5174270331538677,0.0,{70B7B92B-1EDE-4FFB-8EC8-693AA54A4755},NO ERROR,,,RH,1.1478207184723033e-07,,152588,,0,0.0,0
Primary Route,0.6233766233766234,0.13145859686678993,0.1395936619033732,0.5174270331538677,0.0,{DCF05858-A007-413C-8471-CE2B9159CBC2},NO ERROR,,,RH,3.9651987648881004e-07,,153454,,0,0.0,1
Primary Route,0.27272727272727276,0.04826311180305537,0.061825605132691745,0.5174270331538677,0.0,{97F8E597-7A66-4200-9E9D-994E3F758498},NO ERROR,,,RH,1.8782520427862437e-07,,152921,,0,0.0,1
Primary Route,0.6103896103896105,0.35594044954753334,0.4543598716827063,0.5174270331538677,0.0,{405A65C0-4329-491C-9881-348119D79465},NO ERROR,,,RH,3.8608514429938623e-07,,153447,,0,1.0,1
Primary Route,0.8636363636363636,0.03415393597353313,0.059589773500534654,0.5174270331538677,0.0,{DAC9529F-22A9-413B-8349-7BB409F52173},NO ERROR,,,RH,5.217366769727505e-07,,153811,,0,1.0,0
Primary Route,0.025974025974025976,0.4445849956212903,0.44979099834742875,0.5174270331538677,0.0,{80B45028-93B6-4013-84C3-4D1944CA4A4E},NO ERROR,,,RH,2.0869467931561303e-08,,152152,,0,1.0,1
Primary Route,0.2532467532467533,0.09107716259608835,0.10352872557596966,0.9436100878435809,0.0,{37434B96-B90B-46C4-91F1-85C975EC320A},NO ERROR,,,RH,0.7889251769501264,,152868,,0,0.0,1
Primary Route,0.551948051948052,0.23411501410917585,0.24992709244677747,0.5174270331538677,0.0,{64F85C5E-23E2-4A8C-99B7-1F8DD370EF2E},NO ERROR,,,RH,3.7565040855724874e-07,,153369,,0,0.0,0
Primary Route,0.6298701298701299,0.08484966429891992,0.08564207251871293,0.9999999999999991,0.0,{A03337E0-D3D4-4E6C-98CE-2B3270BE653B},NO ERROR,RH,2023/08/31 14:05:01+00,RH,0.9683166846464104,,154221,,0,1.0,0
Primary Route,0.09740259740259741,0.132626252797509,0.14999513949645182,0.5174270331538677,0.0,{D03119A4-998C-41FF-8543-C77AC72E34BE},NO ERROR,,,RH,7.304313598410772e-08,,152368,,0,1.0,1
Primary Route,0.15584415584415584,0.1515033570108008,0.1601049868766404,0.7438367809577784,0.0,{E44F185E-5ACF-4A57-9E95-FD17CA2703A8},NO ERROR,,,RH,0.1536304775359838,,152598,,0,1.0,0
Primary Route,0.2012987012987013,0.11949012357691934,0.13726062020025273,0.5174270331538677,0.0,{7120C50A-3BC5-4D0B-83A9-8B15254A8245},NO ERROR,,,RH,1.4608627196821544e-07,,152726,,0,1.0,0
Primary Route,0.7857142857142858,0.7111997664688139,0.7180907942062797,0.5174270331538677,0.0,{1F392F1A-2E7B-4C45-A558-0EF295A6D6B8},NO ERROR,,,RH,5.008672125939029e-07,,153912,,0,0.0,1
Primary Route,0.8311688311688312,0.04923615841198794,0.06522795761640905,0.5174270331538677,0.0,{BC5A05FF-5988-422A-9408-7AB3460366D4},NO ERROR,,,RH,5.113019447833267e-07,,153954,,0,1.0,0
Primary Route,0.7532467532467533,0.1776783107910869,0.1865461261786721,0.5174270331538677,0.0,{0099B90F-8EEA-46D1-9B02-1EA6F92DCDC7},NO ERROR,,,RH,4.6956301247291776e-07,,153513,,0,0.0,1
Primary Route,0.6233766233766234,0.3616814245402355,0.37756391562165836,0.5174270331538677,0.0,{7DB8A159-B420-4D55-AC5A-8865E8D9ED64},NO ERROR,,,RH,3.9651987648881004e-07,,153467,,0,1.0,1
Primary Route,0.37012987012987014,0.15043300574097498,0.1621463983668708,0.5174270331538677,0.0,{5AB40913-DB30-4B05-87BF-4018553BEDEE},NO ERROR,,,RH,3.130420083152785e-07,,153077,,0,1.0,0
Primary Route,0.19480519480519481,0.37034153935973535,0.3845630407310197,0.5174270331538677,0.0,{F9DED453-1B25-467E-B94C-EA0A74CEBF5E},NO ERROR,,,RH,1.3565153622607795e-07,,152445,,0,0.0,1
Primary Route,0.6493506493506493,0.42405371217281307,0.43209876543209874,0.5174270331538677,0.0,{DEF4A2D8-3438-4ADC-84D2-EE18D161A684},NO ERROR,,,RH,0.9999999791305356,,153312,,0,0.0,1
Primary Route,0.4545454545454546,0.0279264376763647,0.030621172353455815,0.5174270331538677,0.0,{5306F8B4-9C2E-48D1-B4DA-0241B92689FE},NO ERROR,,,RH,3.443462084362636e-07,,153196,,0,1.0,0
Primary Route,0.37012987012987014,0.5582368395446142,0.5694565957033149,0.5174270331538677,0.0,{AF227F4C-1153-426D-9246-5A60AAB59490},NO ERROR,,,RH,3.02607272573141e-07,,153037,,0,0.0,0
Primary Route,0.025974025974025976,0.24978106451299018,0.2575094779819189,0.5174270331538677,0.0,{FE956FBE-576C-4666-B602-0090AE45AEF2},NO ERROR,,,RH,2.0869467931561303e-08,,152138,,0,1.0,0
Primary Route,0.6493506493506493,0.5155200934124745,0.5307669874599008,0.5174270331538677,0.0,{6181B882-6A42-450C-9F1F-F76541402B77},NO ERROR,,,RH,0.9999999895652678,,153317,,0,0.0,0
Primary Route,0.37012987012987014,0.6151600661671695,0.6270049577136191,0.5174270331538677,0.0,{C835DAF3-E741-4C6B-8D4B-9589438F9AFC},NO ERROR,,,RH,3.130420083152785e-07,,153076,,0,1.0,0
Primary Route,0.3181818181818182,0.11063539943563297,0.11694371536891221,0.5174270331538677,0.0,{B8067C4E-4070-437C-9652-4788297C346D},NO ERROR,,,RH,1.9825994002076186e-07,,152978,,0,1.0,1
Primary Route,0.6233766233766234,0.0,0.0066102848255079226,0.5174270331538677,0.0,{206C13FE-3530-4094-84B7-75145AB7422B},NO ERROR,,,RH,3.9651987648881004e-07,,153461,,0,1.0,0
Primary Route,0.5,0.16853167266712077,0.18119957227568775,0.5174270331538677,0.0,{B8B761EC-8380-446E-93FA-B93611D0B35E},NO ERROR,,,RH,3.652156763678249e-07,,153304,,0,0.0,1
Primary Route,0.9350649350649352,0.3243164347572249,0.331583552055993,0.5174270331538677,0.0,{8F47DD15-99E8-4FCA-8C78-C8D1D4A143AF},NO ERROR,,,RH,5.217366769727505e-07,,154002,,0,0.0,1
Primary Route,0.25974025974025977,0.10022380072005449,0.11849907650432584,0.5174270331538677,0.0,{DCBE8088-0D26-44B1-A5C1-13C321C712D9},NO ERROR,,,RH,1.7739047208920056e-07,,152676,,0,1.0,0
Primary Route,0.7402597402597403,0.013817261846842463,0.020219694760377174,0.5174270331538677,0.0,{99D5268D-3BDD-4DB6-9FFF-18D4F5D5DC71},NO ERROR,,,RH,4.5912827673078027e-07,,153711,,0,1.0,0
Primary Route,0.16883116883116883,0.27235574584022576,0.2871585496257412,0.9385094927741564,0.0,{197B886F-A80D-4266-B0E3-2642F497BC85},NO ERROR,,,RH,0.7727455591234929,,152620,,0,0.0,1
Primary Route,0.025974025974025976,0.20103142940546853,0.20958491299698648,0.5174270331538677,0.0,{9624A985-510F-4841-B4BF-F991B03107DE},NO ERROR,,,RH,3.1304203673698794e-08,,152190,,0,1.0,1
Primary Route,0.24025974025974028,0.21718400311374916,0.21872265966754154,0.5174270331538677,0.0,{15EB63C8-B78C-4253-A679-C786296189D2},NO ERROR,,,RH,1.6695573989977675e-07,,152839,,0,0.0,0
Primary Route,0.6493506493506493,0.16356913496156467,0.17167298532127928,0.5174270331538677,0.0,{14048B23-2196-4E9B-A107-A15B6868A4B2},NO ERROR,,,RH,0.9999999895652678,,153328,,0,0.0,1
Primary Route,0.6883116883116883,0.36674126690668485,0.3864100320793234,0.8053272881836211,0.0,{59715928-1F0B-4B39-AEBF-02D8A3AE9FC8},NO ERROR,RH,2021/10/13 17:00:14+00,RH,0.8602829144260866,,154115,,0,0.0,1
Primary Route,0.2012987012987013,0.5654373844507152,0.5768445610965296,0.5174270331538677,0.0,{D541DDA9-8CBF-4090-8F40-64D7742E6DA9},NO ERROR,,,RH,1.5652100415763925e-07,,152775,,0,1.0,1
Primary Route,0.18831168831168832,0.2904544127663715,0.3049479926120346,0.5174270331538677,0.0,{1A681E6F-E8AE-4605-B646-B86D73642EE4},NO ERROR,,,RH,1.3565153622607795e-07,,152425,,0,1.0,1
Primary Route,0.1103896103896104,0.018001362265252507,0.02216389617964421,0.5174270331538677,0.0,{7CF27138-306B-4CA5-BD2F-51627BA17561},NO ERROR,,,RH,7.304313598410772e-08,,152396,,0,1.0,0
Primary Route,0.03246753246753247,0.49012357691933445,0.5011179158160786,0.5174270331538677,0.0,{B50F1658-D59C-4916-A687-D76EB7C4D578},NO ERROR,,,RH,3.1304203673698794e-08,,152221,,0,0.0,0
Primary Route,0.2532467532467533,0.16999124258051962,0.18479634490133176,0.9436100878435809,0.0,{00A8E5B8-5D68-487A-A044-BA1594D3A09D},NO ERROR,,,RH,0.7889251769501264,,152872,,0,0.0,1
Primary Route,0.13636363636363638,0.16746132139729494,0.18042189170798092,0.592802493624256,0.0,{4D1A4891-D8E9-4BF2-80B2-4B383FB8D075},NO ERROR,RH,2023/03/31 19:01:49+00,RH,0.8305636767927282,,154203,,0,1.0,0
Primary Route,0.24025974025974028,0.23898024715383867,0.25809273840769903,0.5174270331538677,0.0,{50578C2C-7B14-44E5-99F2-925EE5B6B641},NO ERROR,,,RH,1.6695573989977675e-07,,152863,,0,0.0,1
Primary Route,0.09740259740259741,0.33141967500243263,0.36259356469330223,0.5174270331538677,0.0,{C3747692-65E4-4E07-A9D6-44FBBBB5AE9E},NO ERROR,,,RH,6.260840379468391e-08,,152342,,0,0.0,1
Primary Route,0.4675324675324676,0.02092050209205021,0.05064644697190629,0.5174270331538677,0.0,{B4D3E95B-35D9-4B2C-96BE-98EC31AFB565},NO ERROR,,,RH,3.443462084362636e-07,,153208,,0,1.0,0
Primary Route,0.6883116883116883,0.43796827868054883,0.45066588898609894,0.8053272881836211,0.0,{F8A1D8FA-8676-467F-95A4-4B953C1F2154},NO ERROR,RH,2021/10/13 17:00:14+00,RH,0.8602829248608224,,154141,,0,0.0,1
Primary Route,0.7857142857142858,0.48924783497129515,0.4979099834742879,0.5174270331538677,0.0,{18E90F8A-57FF-482A-A191-90AA78ED494A},NO ERROR,,,RH,4.904324768517654e-07,,153878,,0,0.0,1
Primary Route,0.7857142857142858,0.5374136421134572,0.5446680276076601,0.5174270331538677,0.0,{A585B758-9564-4FAD-BEA3-C2D689E1581B},NO ERROR,,,RH,5.008672125939029e-07,,153933,,0,1.0,0
Primary Route,0.7532467532467533,0.07035126982582465,0.08194808982210557,0.5174270331538677,0.0,{4FA1D1A9-AF71-42A2-9DBF-BA97CB80EEFC},NO ERROR,,,RH,4.6956301247291776e-07,,153532,,0,0.0,1
Primary Route,0.512987012987013,0.1588012065777951,0.17497812773403323,0.5174270331538677,0.0,{A508ACB8-BD18-4268-BBA3-551326BAB867},NO ERROR,,,RH,3.652156763678249e-07,,153102,,0,0.0,1
Primary Route,0.2012987012987013,0.8459667218059745,0.8677943034898415,0.5174270331538677,0.0,{67706E5A-0E7F-4DC4-8AE8-2F1708B492EF},NO ERROR,,,RH,1.4608627196821544e-07,,152762,,0,1.0,0
Primary Route,0.37012987012987014,0.3016444487690961,0.3058228832507048,0.5174270331538677,0.0,{44209EE5-6D9A-4CC1-8B35-C415B381B4AA},NO ERROR,,,RH,3.130420083152785e-07,,152883,,0,0.0,1
Primary Route,0.2012987012987013,0.5395543446531089,0.5422377758335764,0.5174270331538677,0.0,{3870F7CC-1C93-4C17-954D-C667EBA5047A},NO ERROR,,,RH,1.5652100415763925e-07,,152788,,0,0.0,1
Primary Route,0.48701298701298706,0.23995329376277125,0.25080198308544766,0.5174270331538677,0.0,{E72CE9CB-FE18-4D6E-91FF-847EF4783BC7},NO ERROR,,,RH,3.5478094062568744e-07,,153256,,0,0.0,0
Primary Route,0.7857142857142858,0.7539165126009536,0.7576552930883639,0.5174270331538677,0.0,{0AD96C05-93D8-47DD-96BA-4B8F2056D3B7},NO ERROR,,,RH,4.799977446623416e-07,,153875,,0,1.0,1
Primary Route,0.48701298701298706,0.6726671207550842,0.6747351025566248,0.5174270331538677,0.0,{4F6BD2B2-B750-441B-B423-19EE9B5CBCFC},NO ERROR,,,RH,3.5478094062568744e-07,,153246,,0,0.0,0
Primary Route,0.12987012987012989,0.11248418799260484,0.1137357830271216,0.5174270331538677,0.0,{494ADDFB-88A6-41B0-9188-227434D99AD1},NO ERROR,,,RH,1.0434733610509284e-07,,152516,,0,0.0,0
Primary Route,0.577922077922078,0.07346501897440888,0.08836395450568678,0.5174270331538677,0.0,{FD8323BD-A6AF-499E-AA9C-E14476C1EA1E},NO ERROR,,,RH,3.7565040855724874e-07,,153398,,0,0.0,1
Primary Route,0.12987012987012989,0.5297265739028899,0.5420433556916496,0.5174270331538677,0.0,{5B080AC0-A10D-4755-BBC2-B0C0614E8680},NO ERROR,,,RH,9.391260391566902e-08,,152475,,0,1.0,0
Primary Route,0.6233766233766234,0.232655444195777,0.23835909400213862,0.5174270331538677,0.0,{0EF5C9D6-D524-4BCC-858A-B9EC0214C53B},NO ERROR,,,RH,3.9651987648881004e-07,,153462,,0,1.0,0
Primary Route,0.07792207792207792,0.40410625668969546,0.4750656167979002,0.5174270331538677,0.0,{0E0FEED2-8A36-4FAD-BC03-7C47D2144C83},NO ERROR,,,RH,5.217366805254642e-08,,152284,,0,1.0,0
Primary Route,0.7402597402597403,0.09555317699717816,0.10887527947895402,0.5174270331538677,0.0,{E1CB4796-EED5-4B20-8D9A-AA6C879E385D},NO ERROR,,,RH,4.5912827673078027e-07,,153718,,0,0.0,1
Primary Route,0.6883116883116883,0.17942979468716552,0.18081073199183434,0.8053272881836211,0.0,{CF2CB39C-60CB-48C2-B474-E7BE7AD8DA7C},NO ERROR,RH,2021/10/13 17:00:14+00,RH,0.8602829144260866,,153989,,0,0.0,0
Primary Route,0.09090909090909091,0.1269825824657001,0.15330028190920578,0.5174270331538677,0.0,{C66FE8EA-4E66-4725-81EC-9BD1BE27953E},NO ERROR,,,RH,5.217366805254642e-08,,152300,,0,1.0,0
Primary Route,0.4285714285714286,0.25182446239174855,0.26227277145912314,0.5174270331538677,0.0,{61A41390-05D5-4F83-8405-86A657C605F7},NO ERROR,,,RH,3.234767405047023e-07,,153133,,0,0.0,0
Primary Route,0.2012987012987013,0.7039019169018196,0.7316029940701856,0.5174270331538677,0.0,{B9381AF0-935B-4C1C-AEF3-82B5C7FDE249},NO ERROR,,,RH,1.5652100415763925e-07,,152780,,0,0.0,0
Primary Route,0.6233766233766234,0.017514838960786223,0.03412073490813648,0.5174270331538677,0.0,{D0062894-6326-4022-A24E-F473E0B89766},NO ERROR,,,RH,3.8608514429938623e-07,,153452,,0,1.0,1
Primary Route,0.07792207792207792,0.0,0.06581121804218917,0.5174270331538677,0.0,{1E2E815F-A345-48D2-887C-C9BFD49E80F6},NO ERROR,,,RH,5.217366805254642e-08,,152285,,0,1.0,1
Primary Route,0.26623376623376627,0.32061885764328113,0.33654126567512394,0.5811844715216772,0.0,{F2A2E345-25EE-46D2-9BE1-164CF2F42816},NO ERROR,,,RH,1.8782520427862437e-07,,152708,,0,1.0,1
Primary Route,0.48701298701298706,0.37082806266420165,0.3867016622922135,0.5174270331538677,0.0,{8A07E906-B96A-4294-89C0-04804D5B5749},NO ERROR,,,RH,3.443462084362636e-07,,153237,,0,1.0,0
Primary Route,0.09740259740259741,0.6950471927605333,0.7017595022844366,0.5174270331538677,0.0,{43D8CEFD-3D9C-4A0A-B2B7-0EEFA76EB686},NO ERROR,,,RH,7.304313598410772e-08,,152366,,0,0.0,1
Primary Route,0.37012987012987014,0.6510654860367812,0.670652279576164,0.5174270331538677,0.0,{F1A1D0C8-8A59-4E41-872D-1FD72FF463DE},NO ERROR,,,RH,3.02607272573141e-07,,153034,,0,0.0,0
Primary Route,0.03246753246753247,0.6678018877104214,0.6767765140468552,0.5174270331538677,0.0,{AD3A4B55-5EBA-4242-9D36-1769E356521A},NO ERROR,,,RH,4.1738935863122606e-08,,151694,,0,1.0,0
Primary Route,0.18831168831168832,0.20326943660601343,0.21969476037717506,0.5174270331538677,0.0,{7581DB05-ABA5-42B2-8A6D-8F4AEC127BD3},NO ERROR,,,RH,1.2521680403665414e-07,,152643,,0,0.0,0
Primary Route,0.8311688311688312,0.021115111413836724,0.03839797803052396,0.5174270331538677,0.0,{413C8142-1F8C-4020-BD49-0AF128031383},NO ERROR,,,RH,5.113019447833267e-07,,153951,,0,1.0,0
Primary Route,0.6883116883116883,0.12503648924783498,0.13084475551667152,0.8053272881836211,0.0,{C9244D46-734E-4EE4-B4AC-1D3B4DB8DE3E},NO ERROR,RH,2021/10/13 17:00:14+00,RH,0.8602829144260866,,154108,,0,0.0,0
Primary Route,0.15584415584415584,0.17329960105089035,0.1927675707203266,0.7438367809577784,0.0,{A68F99EE-BF39-4F8C-8766-674B9D9FE7DD},NO ERROR,,,RH,0.1536304775359838,,152607,,0,1.0,1
Primary Route,0.8181818181818182,0.03970030164444877,0.045008262856031885,0.5174270331538677,0.0,{20E891EF-A7C2-45F2-BA10-813DB6995297},NO ERROR,,,RH,5.113019447833267e-07,,153949,,0,1.0,1
Primary Route,0.37012987012987014,0.19470662644740683,0.20657140079712258,0.5174270331538677,0.0,{A136AC7F-6814-47AD-A255-CFD80D502DB4},NO ERROR,,,RH,3.02607272573141e-07,,153035,,0,1.0,0
Primary Route,0.9415584415584416,0.781745645616425,0.791387187712647,0.5174270331538677,0.0,{24860141-255D-40E7-AF93-926DA3544587},NO ERROR,,,RH,0.381587697716288,,154043,,0,0.0,0
Primary Route,0.4480519480519481,0.18886834679381143,0.20861281228735296,0.5174270331538677,0.0,{F36142EA-256F-493C-8C41-AAE4F219645C},NO ERROR,,,RH,3.339114762468398e-07,,153172,,0,0.0,0
Primary Route,0.5,0.19957185949206968,0.20783513171964615,0.5174270331538677,0.0,{C1C4AD8F-DBD6-40CC-B82B-A61FBFA8A972},NO ERROR,,,RH,3.652156763678249e-07,,153296,,0,0.0,1
Primary Route,0.12987012987012989,0.4235671888683468,0.43472343734810925,0.5174270331538677,0.0,{7AE9FC47-9CED-4E70-A261-C0A518F4940C},NO ERROR,,,RH,9.391260391566902e-08,,152481,,0,0.0,0
Primary Route,0.7467532467532468,0.07628685414031332,0.09546028968601146,0.5174270331538677,0.0,{B37A1A89-FCD7-486C-8455-7FFC939DE714},NO ERROR,,,RH,4.5912827673078027e-07,,153720,,0,0.0,0
Primary Route,0.03246753246753247,0.18701955823683955,0.19879459512005443,0.5174270331538677,0.0,{5F551584-8F7C-4589-A8C4-E1D072C9B01D},NO ERROR,,,RH,3.1304203673698794e-08,,152205,,0,1.0,1
Primary Route,0.8506493506493507,0.09146638123966139,0.10838922912413726,0.5174270331538677,0.0,{ECF0B82B-8343-49E2-9C41-DFF69ED60155},NO ERROR,,,RH,5.113019447833267e-07,,153760,,0,0.0,0
Primary Route,0.7857142857142858,0.3771528656222633,0.4501798386312822,0.5174270331538677,0.0,{1A729039-9F70-4B43-9CFE-06BE555178FE},NO ERROR,,,RH,4.799977446623416e-07,,153869,,0,1.0,1
Primary Route,0.14935064935064937,0.07356232363530213,0.10051521337610576,0.5174270331538677,0.0,{BE87153E-60F5-4D4D-A44B-CAB0D43F052A},NO ERROR,,,RH,1.1478207184723033e-07,,152584,,0,0.0,0
Primary Route,0.24675324675324678,0.5415977425318673,0.554291824633032,0.5174270331538677,0.0,{826BCDD1-4A98-4976-9707-9EEB4E648C10},NO ERROR,,,RH,1.6695573989977675e-07,,152865,,0,0.0,1
Primary Route,0.4415584415584416,0.31925659239077553,0.3378049965976475,0.5174270331538677,0.0,{6829B6FC-F984-4D0C-A331-2C186580AA26},NO ERROR,,,RH,3.339114762468398e-07,,153147,,0,0.0,1
Primary Route,0.2077922077922078,0.06937822321689209,0.09584912996986487,0.5174270331538677,0.0,{AFD43ED6-EABB-46BB-8983-919A42841002},NO ERROR,,,RH,1.5652100415763925e-07,,152795,,0,1.0,0
Primary Route,0.7727272727272728,0.14459472608737958,0.14921745892874502,0.5174270331538677,0.0,{21BB0E5E-E341-402E-A708-C86549EC19FA},NO ERROR,,,RH,4.799977446623416e-07,,153858,,0,1.0,1
Primary Route,0.09740259740259741,0.6516493140021408,0.665111305531253,0.5174270331538677,0.0,{F1EBC505-45C6-4D95-8245-AED8DDD1675C},NO ERROR,,,RH,6.260840379468391e-08,,152333,,0,1.0,0
Primary Route,0.025974025974025976,0.10654860367811618,0.11519393409157189,0.5174270331538677,0.0,{B1957089-935B-45FD-A219-9D0B66282DC8},NO ERROR,,,RH,1.0434735742137491e-08,,152121,,0,0.0,1
Primary Route,0.03246753246753247,0.7100321105380948,0.7171186934966463,0.5174270331538677,0.0,{B4F007EB-01E1-49E4-82B6-14DB45BA8877},NO ERROR,,,RH,3.1304203673698794e-08,,152200,,0,1.0,0
Primary Route,0.09740259740259741,0.39126204145178556,0.40847671818800424,0.5174270331538677,0.0,{5348E58E-7E78-4448-8B53-75EDE88083C8},NO ERROR,,,RH,6.260840379468391e-08,,152339,,0,0.0,0
Primary Route,0.7857142857142858,0.35097791184197724,0.3612326236998153,0.5174270331538677,0.0,{5DC1102F-E024-48C8-A5CB-68E696DF89AC},NO ERROR,,,RH,5.008672125939029e-07,,153922,,0,0.0,1
Primary Route,0.03246753246753247,0.6336479517368883,0.6347817633906873,0.5174270331538677,0.0,{E6EFE0D5-BE18-4D53-A7B8-6920C5C97006},NO ERROR,,,RH,4.1738935863122606e-08,,152017,,0,1.0,0
Primary Route,0.6038961038961039,0.08611462489053226,0.1020705745115194,0.5174270331538677,0.0,{7F675E07-EFD6-467E-98EA-1486DDB414DA},NO ERROR,,,RH,3.8608514429938623e-07,,153433,,0,1.0,1
Primary Route,0.03246753246753247,0.552106645908339,0.5630407310197336,0.5174270331538677,0.0,{1E631654-9ADF-423A-AF9E-05A6D71F1949},NO ERROR,,,RH,4.1738935863122606e-08,,152029,,0,1.0,1
Primary Route,0.025974025974025976,0.4325192176705264,0.442403032954214,0.5174270331538677,0.0,{1DD79E41-6FE7-42A0-A60D-8C3221286D16},NO ERROR,,,RH,2.0869467931561303e-08,,152172,,0,1.0,0
Primary Route,0.09740259740259741,0.47299795660212124,0.4848838339651988,0.5174270331538677,0.0,{BA8B4457-0EC6-4628-B9E7-2D768AB4619E},NO ERROR,,,RH,6.260840379468391e-08,,152335,,0,1.0,1
Primary Route,0.12987012987012989,0.5169796633258733,0.5292116263244871,0.5174270331538677,0.0,{2F8967DC-569D-4C73-AB46-0B0834AB9750},NO ERROR,,,RH,1.0434733610509284e-07,,152513,,0,1.0,0
Primary Route,0.03246753246753247,0.5135740001946093,0.5241567026343928,0.5174270331538677,0.0,{2C612586-2E4A-4B95-A893-23DC233AA16E},NO ERROR,,,RH,4.1738935863122606e-08,,152014,,0,0.0,1
Primary Route,0.13636363636363638,0.2159190425221368,0.22824924662195004,0.592802493624256,0.0,{8FEFC9DA-2770-47AC-8418-3D0DEE718A9C},NO ERROR,RH,2023/03/31 19:01:49+00,RH,0.8305636767927282,,154193,,0,0.0,0
Primary Route,0.48701298701298706,0.46200252992118324,0.48916107708758627,0.5174270331538677,0.0,{10211FCC-C27D-48C7-ACF7-CDCE60D0C0DC},NO ERROR,,,RH,3.443462084362636e-07,,153229,,0,1.0,1
Primary Route,0.6038961038961039,0.009535856767539165,0.01244288908330903,0.5174270331538677,0.0,{6D274731-0C48-4120-B9FD-9D66FB372972},NO ERROR,,,RH,3.8608514429938623e-07,,153431,,0,1.0,0
Primary Route,0.18831168831168832,0.3131263987545003,0.3240983765918149,0.5174270331538677,0.0,{E1882C2A-C69B-4CDE-881A-6D896091FF82},NO ERROR,,,RH,1.2521680403665414e-07,,152640,,0,1.0,1
,0.9220779220779222,0.20842658363335603,0.3291533002819092,0.7001983564749219,0.0,{002219C0-089B-11EB-BA5D-BCFBADFD65BC},NO ERROR,lmacneil,2020/10/07 12:45:37+00,lmacneil,0.014415459166258415,,154089,,0,0.0,1
Primary Route,0.18831168831168832,0.39369465797411696,0.4025469038592398,0.5174270331538677,0.0,{FAC57AD9-A6F9-493C-ACDF-73D3D79284BC},NO ERROR,,,RH,1.3565153622607795e-07,,152647,,0,1.0,0
